Date,Transaction Amount,Department,Cashier,Store ZIP,Store City,Store Region
23/06/2016,6040,Household Appliances,"Shaw, Gil K.",52046,Memphis,Honduras
23/06/2016,5288,Groceries,"Vega, Elmo E.",71452,Dehri,Bahamas
23/06/2016,8382,Household Appliances,"Wood, Erin X.",3204,Tejar,Macao
23/06/2016,4331,Groceries,"Wright, Carly O.",2890,Ongole,Venezuela
24/06/2016,5992,Electronics,"Cook, Ingrid T.",236329,Ahmedabad,Argentina
24/06/2016,9505,Groceries,"Cross, Sierra B.",4484FD,Bad Vöslau,Iraq
24/06/2016,6506,Household Appliances,"Herrera, Sebastian Q.",766590,Kumbakonam,Cocos (Keeling) Islands
24/06/2016,9269,Groceries,"Irwin, Samuel V.",7850,Neuwied,"Congo, the Democratic Republic of the"
24/06/2016,2895,Groceries,"Jackson, Alika A.",4137JD,Rhayader,Burundi
24/06/2016,9246,Groceries,"Leblanc, Farrah Z.",209230,Silvassa,Samoa
24/06/2016,9124,Groceries,"Obrien, Otto P.",7173,Alto Biobío,American Samoa
24/06/2016,9326,Household Appliances,"Payne, Brynn R.",KN7 8VV,Patiala,Latvia
24/06/2016,6663,Electronics,"Todd, Allen E.",21-946,Osnabrück,Armenia
25/06/2016,6311,Household Appliances,"Cabrera, Eliana S.",9595,Trollhättan,Greenland
25/06/2016,9306,Groceries,"Dalton, Griffith G.",64520,San Fernando,Djibouti
25/06/2016,3768,Groceries,"Gallegos, Jackson H.",8896BS,Wierde,Egypt
25/06/2016,4200,Groceries,"Hall, Geoffrey C.",11073,Cottbus,Botswana
25/06/2016,1643,Electronics,"Keith, Naida F.",48-574,Picture Butte,Italy
25/06/2016,1464,Household Appliances,"Oneal, Megan Y.",544768,Minna,Sierra Leone
25/06/2016,2141,Electronics,"Oneill, John K.",417281,Lachine,Holy See (Vatican City State)
26/06/2016,7584,Groceries,"Becker, Kessie G.",5836,Portsoy,China
26/06/2016,5885,Electronics,"Fernandez, Virginia Z.",2286VP,Palakkad,Finland
26/06/2016,2457,Household Appliances,"Houston, Gisela J.",449143,Eindhout,Luxembourg
26/06/2016,7992,Household Appliances,"Huber, Allistair G.",75185,Wellington,Hungary
26/06/2016,8250,Electronics,"Lang, Christopher R.",B5P 6G1,Lambersart,Turks and Caicos Islands
26/06/2016,5370,Electronics,"Mcleod, Kalia N.",4684,Houthalen,Macedonia
26/06/2016,9857,Electronics,"Newman, Tatyana B.",354377,Pointe-du-Lac,Albania
26/06/2016,8213,Electronics,"Padilla, Tamara T.",62218,Burlington,Belarus
26/06/2016,9822,Groceries,"Pierce, Amela G.",99726,s Herenelderen,Bahamas
26/06/2016,6225,Household Appliances,"Sanchez, Gil P.",G9A 4T8,Virelles,Burundi
26/06/2016,9316,Electronics,"Saunders, Jasper D.",61938,Woodstock,Curaçao
26/06/2016,2831,Electronics,"Sellers, Teagan F.",231393,Sint-Pieters-Kapelle,Bahamas
26/06/2016,8254,Household Appliances,"Stark, Eliana F.",Y0M 6X3,Fumal,United Kingdom (Great Britain)
27/06/2016,4118,Groceries,"Bright, Juliet I.",8923LT,Gulfport,Costa Rica
27/06/2016,5846,Household Appliances,"Castillo, Knox T.",64412,Spormaggiore,Afghanistan
27/06/2016,4694,Electronics,"Crawford, Ivor T.",12983,San Vito Chietino,Cayman Islands
27/06/2016,6276,Electronics,"Diaz, Hanae H.",8735XO,Freirina,Guyana
27/06/2016,2521,Household Appliances,"Keller, Cade A.",1990,Comblain-Fairon,Iraq
27/06/2016,463,Household Appliances,"Mercer, Ria D.",4847,Berg,Ireland
27/06/2016,9519,Household Appliances,"Stone, Rajah E.",M7N 4N8,Austin,Togo
27/06/2016,9174,Household Appliances,"Valencia, Hall K.",2749EW,Zirl,Peru
27/06/2016,1821,Household Appliances,"Weeks, Jocelyn V.",10127,Saint-Laurent,Iceland
28/06/2016,9711,Electronics,"Bates, Liberty F.",8685,Vilna,Thailand
28/06/2016,9771,Electronics,"Cooper, Raven H.",2090BM,Owen Sound,Jamaica
28/06/2016,7337,Groceries,"Gentry, Caesar W.",49762,Heusden-Zolder,Timor-Leste
28/06/2016,5912,Electronics,"Kirby, Giacomo W.",31204,HŽvillers,"Congo, the Democratic Republic of the"
28/06/2016,4084,Groceries,"Lee, Giacomo J.",5402,San Francisco,Indonesia
28/06/2016,8645,Household Appliances,"Macdonald, Cassidy Y.",7535,Isle-aux-Coudres,Brazil
28/06/2016,4728,Groceries,"Oneal, Hadassah G.",2365,Belmont,Ethiopia
28/06/2016,2381,Household Appliances,"Peters, Irene K.",835276,Pellezzano,Cyprus
28/06/2016,9794,Groceries,"Phillips, Jaquelyn K.",3884,Delianuova,Cyprus
28/06/2016,8191,Electronics,"Ross, Lester T.",517331,Meer,Uganda
28/06/2016,1933,Groceries,"Sellers, Meghan E.",39267,Knokke-Heist,Gambia
29/06/2016,3434,Household Appliances,"Cooper, Blaine I.",0818VW,Carstairs,China
29/06/2016,121,Groceries,"Jacobson, Belle W.",1480,Premeno,Estonia
29/06/2016,4796,Household Appliances,"Patel, Whilemina F.",58473,Burnaby,Côte D'Ivoire (Ivory Coast)
29/06/2016,877,Electronics,"Paul, Scarlett V.",9456,Laramie,Sierra Leone
29/06/2016,9226,Groceries,"Simmons, Ora Z.",333596,Kilsyth,Switzerland
29/06/2016,5616,Electronics,"Waters, Gannon S.",9846,Morena,Venezuela
01/07/2016,1317,Household Appliances,"Blair, Allistair X.",24822,Montauban,Bosnia and Herzegovina
01/07/2016,7541,Groceries,"Calderon, Lewis Q.",432983,Neeroeteren,Turkmenistan
01/07/2016,6709,Electronics,"Cantu, Dean L.",8809AJ,Airdrie,Armenia
01/07/2016,3206,Household Appliances,"Carpenter, Renee A.",28361,Waiblingen,China
01/07/2016,7024,Groceries,"Chapman, Maxine I.",9551,Mariakerke,Samoa
01/07/2016,1687,Groceries,"Combs, Charlotte V.",9422,Eindhout,Falkland Islands
01/07/2016,948,Electronics,"Duncan, Lucas K.",79590,Geer,Nepal
01/07/2016,8470,Household Appliances,"Gaines, Maryam X.",40808,Strongoli,Brazil
01/07/2016,3304,Groceries,"Hamilton, Rae G.",49951,Zaanstad,Comoros
01/07/2016,3877,Household Appliances,"Hutchinson, Deirdre C.",12257,Fort McPherson,Luxembourg
01/07/2016,4121,Groceries,"King, Kaden A.",388033,Albiano,Slovakia
01/07/2016,4199,Household Appliances,"Lambert, Calvin A.",9983CZ,Calmar,Serbia
01/07/2016,9051,Groceries,"Ray, Mari V.",98488,Sint-Kruis,"Virgin Islands, British"
01/07/2016,6064,Groceries,"Rocha, Leilani O.",494644,Mobile,Sao Tome and Principe
01/07/2016,1484,Groceries,"Sandoval, Larissa I.",9742FM,Wolverhampton,Vanuatu
01/07/2016,3642,Household Appliances,"Valdez, Jael Y.",19904-280,Beaconsfield,United Arab Emirates
01/07/2016,8868,Electronics,"Walton, Miranda Q.",46493,Osimo,Niue
02/07/2016,3785,Electronics,"Atkinson, Porter R.",31313,Joncret,Kuwait
02/07/2016,7895,Electronics,"Butler, Briar X.",41017,Castlegar,Saudi Arabia
02/07/2016,8256,Household Appliances,"Cruz, Lesley U.",48102,Serik,Brazil
02/07/2016,5667,Groceries,"Gilmore, Velma G.",8298,Enterprise,Sri Lanka
02/07/2016,3917,Groceries,"Goff, Jonas B.",10081,Campolieto,Moldova
02/07/2016,5401,Electronics,"Golden, Cadman B.",40105,Moffat,Congo (Brazzaville)
02/07/2016,3920,Groceries,"Gregory, Ashely G.",76719,Patos,Zimbabwe
02/07/2016,8406,Groceries,"Guy, Hannah F.",9470QL,Bergeggi,Christmas Island
02/07/2016,5114,Electronics,"Hester, Ralph H.",5462,Calbuco,Rwanda
02/07/2016,3190,Groceries,"Kaufman, Harriet J.",4109,Herstal,Guam
02/07/2016,9361,Household Appliances,"Mathews, Dai J.",9499,Lanco,South Georgia and The South Sandwich Islands
02/07/2016,7512,Groceries,"Moody, Trevor A.",7325,Iqaluit,Trinidad and Tobago
02/07/2016,1201,Electronics,"Olsen, Fredericka N.",34297,Sint-Michiels,Guatemala
02/07/2016,5766,Household Appliances,"Padilla, Stacy W.",8050,Bellefontaine,Sweden
02/07/2016,4095,Electronics,"Pittman, Hector V.",10131,Missoula,Vanuatu
02/07/2016,6898,Electronics,"Reeves, Slade I.",77820,Valdivia,Yemen
02/07/2016,8458,Groceries,"Rodgers, Aladdin X.",93756,Raiganj,Sint Maarten
02/07/2016,1654,Household Appliances,"Schmidt, Jason V.",3240,Cisano Bergamasco,United Arab Emirates
02/07/2016,3794,Groceries,"Shaffer, Rhoda F.",751622,Chiny,Netherlands
02/07/2016,2295,Household Appliances,"Ware, Abraham U.",XG4Q 2JH,Moignelee,Chile
02/07/2016,7924,Household Appliances,"Watts, Carissa B.",4896,Hannover,Bulgaria
03/07/2016,6318,Groceries,"Branch, Chancellor E.",41880,Helena,Bermuda
03/07/2016,115,Groceries,"Cole, Adrienne Y.",53347-416,Wilmington,Moldova
03/07/2016,1330,Electronics,"Cooke, Gray V.",70518,Guarapuava,Dominica
03/07/2016,2018,Household Appliances,"Dean, Hiroko R.",31001-533,Beaconsfield,Turkey
03/07/2016,4174,Electronics,"Decker, Petra G.",O70 6NT,Almelo,Philippines
03/07/2016,5574,Household Appliances,"Doyle, Alden R.",15394,HomprŽ,Egypt
03/07/2016,1203,Household Appliances,"Foley, Tobias K.",31104,Fort McPherson,Albania
03/07/2016,7988,Electronics,"Kaufman, Timothy F.",9539,Kailua,Marshall Islands
03/07/2016,6043,Groceries,"Kelley, Kalia S.",1017,Lompret,Sri Lanka
03/07/2016,4102,Electronics,"Kim, Samantha P.",4722,Thame,Senegal
03/07/2016,8899,Household Appliances,"Lara, Jade P.",67279-269,Roksem,Morocco
03/07/2016,8921,Groceries,"Long, Regina P.",64269-546,Weiz,Wallis and Futuna
03/07/2016,9882,Electronics,"Ramsey, Felicia D.",B5Z 1S1,Straubing,Luxembourg
03/07/2016,6687,Household Appliances,"Reeves, Montana X.",89240,Vlimmeren,Spain
03/07/2016,9717,Electronics,"Riley, Gay L.",X78 4PS,Rhemes-Saint-Georges,Albania
03/07/2016,6827,Electronics,"Rosa, Dane X.",485,Trento,Paraguay
03/07/2016,2411,Groceries,"Strickland, Madeson J.",97080,La Matap�dia,Norfolk Island
03/07/2016,1665,Household Appliances,"Wilson, Eaton C.",42730,Ternat,Sudan
04/07/2016,9597,Groceries,"Armstrong, Yardley R.",20787,Massa Martana,Lesotho
04/07/2016,4551,Electronics,"Atkinson, Kelly X.",8686,Leighton Buzzard,Mauritania
04/07/2016,3231,Household Appliances,"Bradford, Wang M.",193027,Huntingdon,Costa Rica
04/07/2016,6859,Electronics,"Christian, Grant J.",4683,Strausberg,Eritrea
04/07/2016,9014,Groceries,"English, Gage U.",28242,Bragança,Bahamas
04/07/2016,7823,Groceries,"Gentry, Casey Z.",61105,Lewiston,Tajikistan
04/07/2016,4500,Groceries,"Hansen, Lyle F.",139395,Inverbervie,Macedonia
04/07/2016,2572,Groceries,"Harris, Debra O.",47202,Spalbeek,Sweden
04/07/2016,4308,Groceries,"Munoz, Dorian B.",86313,Casacalenda,United States Minor Outlying Islands
04/07/2016,3515,Electronics,"Randolph, Blake S.",84259-503,Molfetta,Greenland
04/07/2016,9431,Household Appliances,"Stone, Lucius N.",81720,Crescentino,Falkland Islands
04/07/2016,5245,Groceries,"Waters, Grace M.",41108,Viernheim,Curaçao
04/07/2016,8273,Household Appliances,"Wolf, Ryder Q.",K64 3PT,Romford,Belarus
05/07/2016,4838,Household Appliances,"Burton, Brittany Z.",30555,St. Paul,Saint Kitts and Nevis
05/07/2016,7185,Household Appliances,"Cardenas, Oleg F.",7642,Irricana,Iraq
05/07/2016,9971,Household Appliances,"Chen, Oleg S.",8353,Leugnies,United Arab Emirates
05/07/2016,3001,Electronics,"Combs, Ciaran F.",34782,Chicago,Martinique
05/07/2016,4935,Household Appliances,"Hayden, Conan L.",599199,Kirkwall,Nigeria
05/07/2016,1723,Household Appliances,"Heath, Erich F.",6255,Bama,Monaco
05/07/2016,6785,Household Appliances,"Mcclure, Camilla M.",9641ZG,Buti,Finland
05/07/2016,401,Electronics,"Mosley, Mara Z.",81134,Ucluelet,Pakistan
05/07/2016,3649,Electronics,"Mullins, Quynn G.",20219,Cheltenham,Turks and Caicos Islands
05/07/2016,37,Household Appliances,"Patton, Dalton Y.",63040,Noragugume,Uruguay
05/07/2016,694,Electronics,"Stewart, Ignatius N.",7920YO,Cessnock,Colombia
05/07/2016,3117,Household Appliances,"Stout, Ruth M.",475989,Merksem,Gibraltar
05/07/2016,6476,Electronics,"Vazquez, Desiree K.",112632,West Jordan,Svalbard and Jan Mayen Islands
05/07/2016,2798,Household Appliances,"Willis, Kiara L.",42100,Folkestone,Norfolk Island
06/07/2016,989,Groceries,"Burgess, Taylor N.",6842XM,Petrópolis,Grenada
06/07/2016,5151,Household Appliances,"Crane, Cassidy T.",9617,Alert Bay,Cape Verde
06/07/2016,5490,Electronics,"Davenport, Dorothy R.",15405,Pontarlier,Timor-Leste
06/07/2016,7870,Groceries,"Horne, Jared H.",81396,Huppaye,United States
06/07/2016,8159,Electronics,"Kirkland, Hedy H.",93324,Drayton Valley,Bangladesh
06/07/2016,8939,Groceries,"Lowe, Palmer J.",30656,Freirina,Syria
06/07/2016,9636,Groceries,"Mejia, Xavier Y.",79192-781,Bettiah,Antigua and Barbuda
06/07/2016,664,Electronics,"Mendoza, Sopoline C.",Y6A 7P8,Coatbridge,Yemen
06/07/2016,2052,Electronics,"Nieves, Medge K.",8785TR,Livo,China
06/07/2016,7726,Electronics,"Olson, Athena F.",1857,Coassolo Torinese,Micronesia
06/07/2016,8651,Electronics,"Pacheco, Lael X.",W09 2UB,Feira de Santana,American Samoa
06/07/2016,4571,Household Appliances,"Romero, Clark R.",673325,Dubuisson,Romania
06/07/2016,2562,Electronics,"Thompson, Merrill U.",6437,Nandyal,Bahrain
07/07/2016,1339,Electronics,"Cobb, Kaitlin X.",V6Z 6A2,Torchiarolo,France
07/07/2016,8091,Electronics,"Craig, Avram W.",4019,Baie-Saint-Paul,French Guiana
07/07/2016,3516,Groceries,"Donaldson, Hannah J.",6018JN,Butte,Mali
07/07/2016,2358,Household Appliances,"Harding, Haley A.",1694,Atlanta,Northern Mariana Islands
07/07/2016,4827,Household Appliances,"Hart, Xerxes N.",7574,Crehen,Hong Kong
07/07/2016,899,Household Appliances,"Hood, Lee Q.",57598,Darion,Guadeloupe
07/07/2016,4841,Electronics,"Hunter, Hayes W.",3878,Berlare,Germany
07/07/2016,3991,Household Appliances,"Livingston, Keaton H.",36543,Deurne,Mozambique
07/07/2016,3636,Household Appliances,"Mitchell, Constance B.",16298,Valéncia,Greece
07/07/2016,2563,Household Appliances,"Serrano, Kane F.",81270,San Gregorio nelle Alpi,France
07/07/2016,6107,Electronics,"Sherman, Wing D.",16920,Lives-sur-Meuse,Lebanon
07/07/2016,5206,Household Appliances,"Thompson, India P.",61437,Patna,Libya
07/07/2016,2071,Groceries,"Wise, Kaye B.",5852,Saint-Remy,Sweden
08/07/2016,9428,Household Appliances,"Acosta, Otto X.",48-076,Quilaco,Jersey
08/07/2016,1988,Household Appliances,"Bray, Alea T.",22191,North Cowichan,Grenada
08/07/2016,1436,Electronics,"Brewer, Camilla G.",20218,Soye,Aruba
08/07/2016,1611,Household Appliances,"Bryant, Signe T.",62616,Port Augusta,Bahrain
08/07/2016,7616,Electronics,"Conrad, Caesar I.",7778,Viggiano,Sint Maarten
08/07/2016,9918,Household Appliances,"Craft, Belle F.",G3P 1B7,Mansfield-et-Pontefract,Antigua and Barbuda
08/07/2016,5951,Household Appliances,"Delgado, Casey T.",47562,La Estrella,United States Minor Outlying Islands
08/07/2016,1832,Electronics,"Garrison, Calvin K.",CD1 2ER,Campina Grande,Egypt
08/07/2016,7756,Electronics,"Goodman, Eaton L.",38571,Bersillies-l'Abbaye,Singapore
08/07/2016,1606,Electronics,"Harmon, Dean I.",10290,Chester,Montserrat
08/07/2016,3167,Groceries,"Harvey, Shoshana J.",22449,Guysborough,Western Sahara
08/07/2016,9143,Electronics,"Henson, Nehru G.",60263,Lourdes,Saint Lucia
08/07/2016,4133,Groceries,"Herrera, Quinn O.",98467,Etterbeek,Kyrgyzstan
08/07/2016,7358,Groceries,"Hogan, Nehru V.",848664,Clydebank,Bahrain
08/07/2016,5391,Groceries,"Holder, Lois A.",86801,Kulti-Barakar,United Arab Emirates
08/07/2016,4985,Electronics,"Hoover, Xandra Z.",1111TQ,Angol,United States
08/07/2016,625,Groceries,"Lowery, Lacota Z.",6705,Hoofddorp,Jordan
08/07/2016,9869,Household Appliances,"Mullins, Farrah P.",R2E 7M0,Vauda Canavese,Antigua and Barbuda
08/07/2016,7688,Groceries,"Payne, Oliver E.",0975AE,Pessac,San Marino
08/07/2016,5002,Groceries,"Rhodes, Orli V.",26203,Mazy,Italy
08/07/2016,7884,Household Appliances,"Richardson, Indigo T.",297400,Wismar,Montserrat
08/07/2016,8228,Groceries,"Roth, Sawyer W.",35734,Ethe,Iran
08/07/2016,8803,Household Appliances,"Tyson, Cruz K.",1721,Bal‰tre,Libya
08/07/2016,1442,Household Appliances,"Wright, Dana V.",47989,Newport News,Slovenia
09/07/2016,2853,Electronics,"Brooks, Addison T.",521,Girona,Niue
09/07/2016,6353,Household Appliances,"Bush, Rylee J.",85292,Ebenthal in Kärnten,Iraq
09/07/2016,7077,Household Appliances,"Campos, Blaze P.",2300,Scandriglia,Costa Rica
09/07/2016,9474,Groceries,"Cantu, Jack B.",01028-058,Frankfurt am Main,Cape Verde
09/07/2016,6495,Electronics,"Casey, Jeremy K.",5626,Montebelluna,Indonesia
09/07/2016,4804,Groceries,"Cherry, Kaitlin F.",78546,Cape Breton Island,Wallis and Futuna
09/07/2016,4896,Household Appliances,"Cohen, Alfreda G.",28631,Heerlen,Congo (Brazzaville)
09/07/2016,4455,Household Appliances,"Ingram, Quintessa B.",641317,Molina,Jersey
09/07/2016,7254,Electronics,"Jennings, Daniel S.",4213,Macon,Papua New Guinea
09/07/2016,8847,Household Appliances,"Lawson, Darryl Y.",33105-384,Sant'Elia a Pianisi,French Southern Territories
09/07/2016,9447,Household Appliances,"Nash, Tana Z.",7331YH,Sprimont,"Virgin Islands, United States"
09/07/2016,6558,Household Appliances,"Sanford, Buffy G.",99459,Dallas,Guyana
09/07/2016,3242,Electronics,"Sawyer, Hayden R.",9359,Varanasi,Uzbekistan
09/07/2016,3035,Electronics,"Solomon, Kalia U.",52216,Porretta Terme,Malaysia
09/07/2016,6841,Electronics,"Waller, Deanna V.",71503,Belmonte del Sannio,United States Minor Outlying Islands
09/07/2016,3363,Electronics,"Wilder, Dale G.",39762,Kiel,Niger
10/07/2016,9124,Electronics,"Bryant, Maxine M.",33305,Follina,Gibraltar
10/07/2016,2388,Electronics,"Cameron, Kelsey J.",98253,Rocourt,Cayman Islands
10/07/2016,4843,Household Appliances,"Hays, Selma K.",IJ1 1VB,Fairbanks,Gambia
10/07/2016,387,Electronics,"Hensley, Daryl L.",52029,Marilles,Croatia
10/07/2016,1471,Groceries,"Lawson, Porter K.",0973IG,Contagem,Germany
10/07/2016,5200,Household Appliances,"Leach, Jemima V.",47964,Maryborough,Grenada
10/07/2016,8142,Household Appliances,"Neal, Kirk X.",3054,Cappelle sul Tavo,New Zealand
10/07/2016,9501,Household Appliances,"Randolph, Rahim J.",6206,Bairnsdale,Denmark
10/07/2016,2995,Electronics,"Silva, Quyn L.",36542,Ceppaloni,Nigeria
10/07/2016,5764,Electronics,"Thompson, Chase F.",61-936,Villa Faraldi,French Polynesia
10/07/2016,168,Groceries,"Trevino, George Y.",2507,Waiheke Island,Burundi
11/07/2016,4029,Household Appliances,"Anthony, Ariel P.",819996,Caen,"Korea, South"
11/07/2016,4586,Electronics,"Bauer, Yolanda T.",90399,Gorinchem,Georgia
11/07/2016,2773,Groceries,"Cervantes, Austin A.",913536,Ambala,Angola
11/07/2016,8673,Electronics,"Dale, Nita E.",83759,Musson,Martinique
11/07/2016,6504,Electronics,"Gould, Cedric L.",4666,Mulhouse,Trinidad and Tobago
11/07/2016,9340,Household Appliances,"Henry, Priscilla T.",609137,Dignano,Jordan
11/07/2016,4945,Groceries,"Hernandez, Chantale W.",60211,Bologna,Bhutan
11/07/2016,2709,Household Appliances,"Lawrence, Shaeleigh H.",31208,Saint-Rhémy-en-Bosses,Chad
11/07/2016,822,Groceries,"Morrison, Yoshio R.",5575,Concón,United Arab Emirates
11/07/2016,9503,Household Appliances,"Neal, Mollie H.",60703,St. Paul,Sao Tome and Principe
11/07/2016,899,Household Appliances,"Nolan, Naida N.",39654-568,Dandenong,Ecuador
11/07/2016,4629,Household Appliances,"Roach, Emery M.",1275,Laren,Cameroon
12/07/2016,560,Household Appliances,"Brooks, Lamar Q.",J5J 9R3,Jhansi,Hong Kong
12/07/2016,6476,Groceries,"Charles, Steel V.",1053,GomzŽ-Andoumont,Belarus
12/07/2016,6285,Groceries,"Cohen, Abigail W.",26-545,Sh�diac,Germany
12/07/2016,5869,Electronics,"Hardy, Uta A.",3560MR,Piancastagnaio,Benin
12/07/2016,8058,Household Appliances,"Mcdowell, Rebekah V.",5191,Ernage,Bahrain
12/07/2016,1045,Groceries,"Montgomery, Shana I.",57294,Gooik,Marshall Islands
12/07/2016,703,Household Appliances,"Sheppard, Vernon C.",9647,Habay-la-Neuve,Slovakia
12/07/2016,4900,Household Appliances,"Sweeney, Walker G.",6882,Isle-aux-Coudres,Colombia
12/07/2016,1240,Electronics,"Sykes, Norman Y.",884651,Suwałki,Togo
12/07/2016,4681,Groceries,"Terry, Roary S.",AE81 0YO,Knoxville,New Zealand
12/07/2016,7432,Groceries,"Wyatt, Charde Q.",24786,Valladolid,Argentina
13/07/2016,8471,Household Appliances,"Battle, Malcolm L.",40739,Fiumara,Tanzania
13/07/2016,4887,Groceries,"Bonner, Dahlia R.",95257,Ludvika,Uruguay
13/07/2016,4304,Groceries,"Callahan, Gavin M.",98485,Invercargill,Turks and Caicos Islands
13/07/2016,6808,Groceries,"Finch, Amity H.",48736,Freiburg,Greece
13/07/2016,9283,Electronics,"Hyde, Kylie Z.",467515,Anghiari,Honduras
13/07/2016,2516,Groceries,"Moon, Edan M.",899984,Guilmi,Greece
13/07/2016,5864,Electronics,"Moon, Jane F.",6247,Thane,Syria
13/07/2016,9364,Electronics,"Raymond, Malachi P.",627673,Norfolk,American Samoa
13/07/2016,4423,Household Appliances,"Tate, Carly W.",9635,Futaleufú,Estonia
13/07/2016,1394,Household Appliances,"Thomas, Allegra Q.",482026,Massello,Mongolia
13/07/2016,4453,Groceries,"Vasquez, Isaiah J.",5593TU,Oyo,Sweden
13/07/2016,9115,Household Appliances,"William, Jaden Y.",9240IG,Ophain-Bois-Seigneur-Isaac,Cocos (Keeling) Islands
14/07/2016,5563,Household Appliances,"Battle, Sybill L.",59290,Little Rock,Iraq
14/07/2016,4928,Household Appliances,"Campbell, Jolie I.",X6K 4Z9,Whitburn,Ukraine
14/07/2016,7690,Groceries,"Flores, Ahmed S.",31-198,Asse,Mayotte
14/07/2016,3711,Household Appliances,"Flynn, Quyn D.",QQ1 5GP,Thionville,Andorra
14/07/2016,8638,Electronics,"Hall, Drake R.",B4B 8T6,Hoyerswerda,Uzbekistan
14/07/2016,5369,Household Appliances,"Love, Reuben K.",8986,Luzzara,Peru
14/07/2016,9427,Household Appliances,"Mason, Gannon C.",K7D 7SP,Mansfield,Wallis and Futuna
14/07/2016,4138,Electronics,"Mcgee, Ishmael W.",2492AQ,Gerpinnes,Yemen
14/07/2016,9465,Household Appliances,"Navarro, Cooper Q.",8321,Milwaukee,Dominican Republic
14/07/2016,2439,Household Appliances,"Santiago, Fulton O.",6272,Roksem,Turkey
14/07/2016,617,Groceries,"Summers, MacKensie I.",V6S 8B5,Pforzheim,Belarus
15/07/2016,1965,Electronics,"Barr, Aubrey L.",71506,Ciudad Real,Togo
15/07/2016,1384,Household Appliances,"Chan, Hillary C.",5887,Saint-Georges,Viet Nam
15/07/2016,4086,Groceries,"Cohen, Stephanie Z.",22769,El Tabo,Botswana
15/07/2016,8773,Groceries,"Figueroa, Lavinia V.",40916,Evansville,Greenland
15/07/2016,5028,Electronics,"Gould, Hector N.",P0 2LX,Latera,Thailand
